web-scraper-order,web-scraper-start-url,job_title,job_title-href,job_compay,job_location,job_description,title
"1579717979-2855","https://www.indeed.co.in/jobs?q=""business+Analytics""&l=India&radius=50&start=100","New Business & Governance","https://www.indeed.co.in/rc/clk?jk=0f0aad07740fb897&fccid=e127f4594cdf24f4&vjs=3","","","New Business & Governance# 119773
India-Mumbai-Mumbai | Full-time (FT) | Corporate Functions | Job ID 119773
Credit Suisse is a leading global wealth manager with strong investment banking capabilities. Headquartered in Zurich, Switzerland, we have a global reach with operations in about 50 countries and employ more than 45,000 people from over 150 different nations. Embodying entrepreneurial spirit, Credit Suisse delivers holistic financial solutions to our clients, including innovative products and specially tailored advice. Striving for quality and excellence in our work, we recognize and reward extraordinary performance among our employees, provide wide-ranging training and development opportunities, and benefit from a diverse range of perspectives to create value for our clients, shareholders and communities. We are Credit Suisse.
We Offer


The Enterprise Risk APAC intends to outsource “APAC CRO Enterprise Risk Management” function from CS Services AG, Singapore Branch to Credit Suisse Business Analytics.
We are a department that values Diversity and Inclusion (D&I) and are committed to realizing the firm’s D&I ambition which is an integral part of our global Conduct and Ethics Standards.
Job Responsibilities
New Business
You will be the Single CRO Signoff coordinator to attend kickoff and Working Group meetings held by the Central New Business and Central Project Team (Project Services).
As the key coordinator within APAC CRO you will ensure that the Credit Risk Management, Market Risk Management, Liquidity & Treasury Risk Management and Non-Traded Financial Risk Management (operational risk) perform risk assessment and document the outcome of the assessment for both TG2 and TG3.
Able to understand and liaise with respective risk managers from Credit Risk, Market Risk, Treasury & Liquidity Risk, Operational Risk and RFDAR (reporting) to ensure outstanding issues and associated risks are clearly documented in New Business reviews.
You will obtain the signoff from Internal Approvers and Designated Approvers for APAC CRO.
You will liaise with CRO COO and other DA from other regions for New Business that has an effect on other regions. In addition, you will also be liaising with the relevant risk department for upcoming Post Implementation Reviews (PIR) to ensure closure or rollover of the PIR points in the Central New Business database.
You will perform MI report for the status of the New Business.
Governance
Manage the business continuity plan and outsource arrangements for ERM function and supporting crisis response planning.
BCBS239 compliance -crisis reporting
Provide review on the Crisis reporting response plan and conduct exercise
Acting secretary for APAC RMC, which includes and not limited to RMC planning/logistics, co-ordination of agenda topics/presentation, adhering to RMC governance requirement, followup on ERM governance related initiatives, preparing meeting minutes.
Review and ensure closure of RMC audit action.
You Offer


You have a deep understanding of the value of diversity in the workplace and are dedicated to fostering an inclusive culture in all aspects of working life so that people from all backgrounds receive equal treatment, realize their full potential and can bring their full, authentic selves to work. This should be further elaborated on in your application.
You have strong product knowledge in either one product areas or good product knowledge across various range of products as well as experience in cross-functional portfolio analytics.
You have good grasp of front-to-back processes and generic life cycle of financial products.
Excellent understanding of risk measurement frameworks across risk types (i.e. market risk, credit risk, and operational risk),
Deep understanding of capital concepts (e.g. regulatory capital, economic, risk-weighted assets) and balance sheet concepts (e.g. leverage ratio).
You are able to operate autonomously, to drive a project / task forward and produce an end state product that can be presented to senior management.
Expert project management and analytical skills along with regulatory experience would be an advantage.
You hold a degree level education (or equivalent) in a numerate discipline (Finance and accounting).


Credit Suisse is an equal opportunity employer. Welcoming diversity gives us a competitive advantage in the global marketplace and drives our success.",""
"1579718361-2943","https://www.indeed.co.in/jobs?q=""business+Analytics""&l=India&radius=50&start=80","Agile Business Process Platform (ABPP)/TMS Leads","https://www.indeed.co.in/rc/clk?jk=e36329cecf0cdbfc&fccid=53676d5e93e90a6c&vjs=3","","","Job Details:

Agile Business Process Platform (ABPP), Webservices SOAP, Oracle RDBMS concepts, Java, Business Analytics Cognos, Informatica. Windows / Unix OS concepts. Transportation planner / Transportation Manager (TM/TP)



Job Description:

Ability to prepare and deliver presentations for user, management, and executive level audiences.
Assists Project Managers in planning efforts.
Creates and modifies procedural and system documentation throughout the project. Creates detailed tasks on overall project plan (i.e. during sales cycle, after the project plan is complete, or based on enhancements).
Develops and executes test scripts to ensure CLIENT software consistently meets the customer's business objectives. Develops Technical specifications for modifications, interfaces, reports and screens that meet the customers' business objectives and are of sound design.
Ensures knowledge transfer is conducted with key customer project team. Is a thought leader in their Product Solution area of focus and is able to apply that knowledge to customer situations.
Provides advice to customers regarding industry best practices and process methodology.
Provides technical support during the ""go-live"" period. Provides primary user support and verifies that the system provides the required business functions and maintains data integrity.
Recognizes and highlights incremental revenue opportunities with existing customers / projects.
Serves as a Technical liaison and attends and contributes to key meetings between Project Manager, key customer contacts, and customer users, up to and including key executive project sponsors.
 Understands how the CLIENT solutions within area of focus can be configured and delivered to better facilitate customer business processes (ensuring ability to design, execute, and deliver).



Responsibilities:

In this role, the associate is expected to handle requirement gathering, design, development and validation of the custom workflow on projects of various degrees of complexity in an independent manner working with the project teams.
The associate needs to work with different team within CLIENT like PD and Cloud. Position involves a role that is responsible for implementation of custom workflow and integration the same with CLIENT Transportation Management with good knowledge on CLIENT Transportation Management / Transportation planner.
 These include independently handling the implementation and provide workflow solution to technical/functional gaps within the product



Desired skills and experience:

5-8 years of relevant experience
Associate should have strong development knowledge in at least any 3 of the below areas.
Agile Business Process Platform (ABPP)
Webservices SOAP
Oracle RDBMS concepts
Java
Business Analytics Cognos
Informatica. Windows / Unix OS concepts.
Transportation planner / Transportation Manager (TM/TP)
Should be ready for short term customer travels during implementation phase of the project.
Should be able to translate the requirement to the working workflow. Should be a self-motivated and good team player in his/her own sense. It is mandatory to have good knowledge of RBDMS concepts and administration.
Should have good knowledge in the CLIENT Transportation Management. Should have hands on experience with installing and configuring the product and understand the interactions within various modules.
Should have implementation experience on CLIENT Transportation Management with at least one or two full cycle implementation experience.
Understands how CLIENT solutions can be configured to better facilitate Client business processes.
Should have strong analytical skills and problem-solving skills.
Knowledge of any defect management tool will be an added advantage.
Ensures quantity and quality content in the Knowledgebase. Should be able to drive a KT and Transition plan effectively.",""
"1579718959-3258","https://www.indeed.co.in/jobs?q=""business+Analytics""&l=India&radius=50&start=30","Senior Associate - Business Insights","https://www.indeed.co.in/rc/clk?jk=7c009203f9276f6f&fccid=fa9109382804a575&vjs=3","","Bengaluru, Karnataka","",""
"1579717924-2825","https://www.indeed.co.in/jobs?q=""business+Analytics""&l=India&radius=50&start=100","Senior Business Analyst","https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0B33zOFN8GLzgQsRxgvJtNYlcIUZ-r8_DOeeUSief12Qz55-o9dfT9UC-OgCwBgQ1YwbnFkwL-zuMMsbLg4y3wRiZChMGNPbOUacPDlwOnqqVeNkwT6z86PrvlhKo0ZYrWFufGnfOVppZN8fZrbG7IOGT21devuQpRi7E4ahjO5QXT3lruXwvt1CrHMB0PRnLOwoBsETDut7_1F0I0K5sHVhdXr9r5qyCkxkKbpfWZv2hrOI1kvZsIFCU5KEmE3OFrGoTaiFjv1meqh85PVFowXlirq_RvcOvYr1fwtntayDr0Fh7MG-C-3zmSebVz9U_wz0V0ecB28ccG31_h7c9miaM79FNVHA4qAFVM0bNaESNlvlMohDvWWOWHxnQn7K7YDMbumX1wesRVcTRnczGSaHFviOhDNduMou4wpJtXVRGFRMkKXI1mTcQBk11bz0RFk03YlscB_JcdG6ah1kyZ7&p=13&fvj=0&vjs=3","Procter & Gamble5,995 reviews","","",""
"1579718534-3009","https://www.indeed.co.in/jobs?q=""business+Analytics""&l=India&radius=50&start=70","Junior Data Analyst","https://www.indeed.co.in/rc/clk?jk=537b7429788e496a&fccid=ff6edd3c148b41a7&vjs=3","Dasceq","","",""
"1579718489-2976","https://www.indeed.co.in/jobs?q=""business+Analytics""&l=India&radius=50&start=80","Data Scientist","https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0DdajEbCx-KXIxdKnFi7XLqE9Qtjjzr22qLs4cyUK8MQF4nVAY29gg5zMlraYgZpSPvyDiNxWKulPlE1J0TmJQ5WH7p1JJwz6Upyx2QE1NpLRlf0BP-FvUikJXY3BigFQlVc10vnNLytl77bWpYcUGtTVEYD3r7P_PiKSwQm-3OMOiGOK5G5MiHHTnshooEY03f4qk1He3BsyXHLFbrvLRyzFF4BuT-DU1QHWY3lzpwj_2eTbOGI-p54ysKtHcppfg7X5PsZvVEcR6ahFybNb4NLUqZx37GWElx4cIbjP5yi7MbRxHyc-0z8duH2BWoiVi3o94Cvq5ASX2k_1yU_i9GgkrcwN3-98bWeVVH-Mbvepk0mL3-SKGohRDTdbPSmV4zgDovNdan7zHKVgC5m6jPFZR3qYk7DERb2cMO4eXx8BoqmAuZOWAJIub7_13aqN6Itwe5lW8Fpg==&p=3&fvj=1&vjs=3","","","","Data Scientist"
"1579719220-3373","https://www.indeed.co.in/jobs?q=""business+Analytics""&l=India&radius=50&start=10","Customer Analytics","https://www.indeed.co.in/rc/clk?jk=afa2765fbfd71190&fccid=c4eaa37113eba406&vjs=3","BRIDGEi2i Analytics Solutions7 reviews","","",""
"1579718579-3043","https://www.indeed.co.in/jobs?q=""business+Analytics""&l=India&radius=50&start=70","Sr Inv Optimization Manager","https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0Bw1nCGA-im3c4lgntbkPrUhn0MUCqHQfBGSPMwLfRyc1nBp8EI3dBSOsTUA7gh_lbWZjsewbtNWopVSTe8KwCmX-alOxNcJ_UEfKUayrvb9qhTuORxuNFT1vLi8CP1yLDUT17pjwePvIPbBDVb5fNXJ1hvhl3hy-psrp4vmIypiJGeBok1HHIaIy_6fwAvTS_Za8l3RmK0xLHLwDG48yVFWfR0VHSIq3OZAQeIubhMtYWhS4pE0V3cK8LyyU9k9pUYOt2qd9AocoyIvhmDXX_ccS4OjRYJ5pEukERltBF0NhmGYcd9cpZiOmhUqk-uweAHBfT8R4vvyE0bUifIhAaTpzKZEB0-hjkkIAhg-9j8CdRtDXUNiAQDzhjDD1qpYvuKVgbzvin7BmtHHH4-U3iQl84-jN7TxlC9PLH3ekcbO6YyJ-AR8ZY-QGhF2WF7-e63DUvqY54i4Vfh5KY6zw-6uMH2zmlyS-53ZNNT-SAISwFoV-SJ5m4Ak7t1FxGiLjN-S7gsrI1ciBB6QWN_PJXJv6ePaCX71prSkIa5S8bX8cjpe_8XQRWqg1dsg0jQuGKeMr1KDQDrzBmQsrRj4SWl8Mb4YpzZmm53NcsCt1htH11JMjIC5a3kwATDNSc1q_Ec13ycrvcmDfqVTkji1NCBgPxuVSvelSwQhNA1pZr336qGDwu9OxCboeSXUhLSiVdXVkXnkofgRVc8FWTWZqdFM8nxwV8iV2i_J7y6a9sgGEFgTOoesHT-h7Dg_Fw_HAJzL_VQdoxtZJJPjBBHVJQUwq5jgHKdUaggCwth8nlmdnnS-GPqnj9r3VEOJHooXirwFvG3SBw5ciNLUQxVOG3pctv1I1UfX4QF_AeqSO5bF3qYWjMZXrIJobM-eCmbeuXxqujtD-YrMBWrVv03X-xq9LIAZtPBFh494L3L7T-bl90u7zf4pz7HoUmhdWBZ6n885xdL-hf6UnA50ohoVc-eJKcylE2VhRx9OgEN6ivJ9A==&p=0&fvj=0&vjs=3","","","Description:

PRIMARY FUNCTION :

The Inventory Planning Control team is responsible for defining and operating Target’s Inventory Planning and Control (IPC) systems and coming up with the overall inventory strategy. This team is responsible for defining the system that Inventory mangers will use to get recommended order quantity, strategizing how the company should manage its multi-echelon inventory network, implementing automated ordering, deciding how much inventory to buy, when to bring inventory into the Target network, and where to position it. The IPC team innovates and continuously improves processes that result in sophisticated, intelligent and selflearning models. This role will be within the Inventory Health pillar of IPC, specifically responsible for providing research and analysis to support initiatives to drive the efficiency of Target’s supply chain. This role identifies and uses optimal statistical, simulation and modeling techniques to provide insight to its IPC team to deliver on IPC’s supply chain transformation objectives.



PRINCIPLE DUTIES AND RESPONSIBILITIES



1. Understands Target’s supply chain data across dot com and store channels.



2. Based on data, learns the current status of supply chain and is able to align with the leadership vision for longer term strategy.



3. Works with other optimization managers to analyze opportunities, quantify scope for improvement and define core areas of focus to improve guest experience and cost to serve in Target’s supply chain.



4. Conducts mathematical modeling, simulation and statistical approaches to clearly define problems, build solutions and recommend next steps to the IPC lead team.



5. Builds root cause analysis and reporting to provide specificity/detail in analytical output(s) to drive deep understanding of the problems/defects and action across core process teams and partners.



6. Provides necessary information for and participates in pilot engagements to demonstrate business opportunities and ensures succession to standard process/practice where appropriate.



7. Works closely with data science and engineering teams to help deploy new algorithmic solutions to support inventory planning and control. Has the passion to engage in deep analytical, algorithmic work while staying connected to the core business teams



REQUIREMENTS:


MS/PhD in a quantitative disciple such as statistics, operations research, business analytics or mathematics
2+ years of supply chain industry experience for candidates with MS, supply chain research experience for candidates with PhD
Experience utilizing problem solving and analytical skills
Familiarity with supply chain concepts such as forecasting, planning, optimization, and logistics - gained through work experience or graduate level education
Familiarity with statistical tools such as SAS, R, SPSS and with scripting languages such as Python for analyzing data and building prototypes
Knowledge of statistics and data mining techniques and tools to analyze and make insights from big data such as historical sales data and simulation/experiment results  Technical aptitude for the design and use of complex logistics software systems  A strong passion for empirical research and for answering hard questions with data  Ability to communicate complex concepts in easy to understand terminology with multiple audiences.

Qualifications:",""
"1579719199-3366","https://www.indeed.co.in/jobs?q=""business+Analytics""&l=India&radius=50&start=10","Business Analyst/ Manager","https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0DqGgu-faEbBWMchzyPLP9Vj4J3N3T6jUHOrZsFY-BAIG0hzx8_GP5VWPiksXlisx80xvIN9xHbYParqoZFwPGmdHLslsvSgEboQd1NG5KCXw0Vn-DZr8RlfjXrV-6kC1JLg33QK2v-VDbMI_QuAm7ODk0L8Mu4QBcq16wyAGtQ5S600BmoA_rck6eh10Eh9EEOT7lgr6QoSS938u9luKd1BiGEqPfPO2cT4HAjFRwDpy6awWUhcERcmNXBSp2rmxkr_o7g2H7mWTYafrnKlJVSlumzAnGKJkDamlzoR9gCXU0k2d--wRt_-jZu9Vb4vrEVmsGuH3xC4YQa_xv-QNR2tuQqQzpbHeASwWODpQaMWLlMZwICssVDk1cWFhcIRTJTYVMYbuDvP71Qq2o-2PQ9FJUJQwTvJZvkDP2posuGlg==&p=13&fvj=0&vjs=3","","Hyderabad, Telangana","",""
"1579718499-2988","https://www.indeed.co.in/jobs?q=""business+Analytics""&l=India&radius=50&start=80","Senior Business Analyst","https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0B33zOFN8GLzgQsRxgvJtNYlcIUZ-r8_DOeeUSief12Qz55-o9dfT9UC-OgCwBgQ1YwbnFkwL-zuMMsbLg4y3wRiZChMGNPbOUacPDlwOnqqVeNkwT6z86PrvlhKo0ZYrWFufGnfOVppZN8fZrbG7IOGT21devuQpS4bSQlDe1ZY1sOC3tJMRDclYiZUH895JPOZZ8ZiTNyMAAk-1r8MTPeYwqZ8nnFMh8Q1kXvtxe6Jxi-7qmDqZJxgeFpVO2icsEueXnOUcpPs1tT5c_nwghsH4cOANNiTGxQn6jODiFs1s1sguQIbb1FXIALbqWe7ub4e3d_0VNoTMZH6tcOkARIaZ3AWi_7qihxj2AxSfZ-FCUpBChlHivgktWj9aQ2votvw_BHypLnkk_gX1tPV1g49a-NnhEwePcjYw7uMhChf5mcI6-OoGnBDixQfcW0YaaaupoLJ47HMdfA4t3tEyXy&p=0&fvj=0&vjs=3","","","","Senior Business Analyst"
"1579718689-3117","https://www.indeed.co.in/jobs?q=""business+Analytics""&l=India&radius=50&start=50","Sr Data Visualization Engineer","https://www.indeed.co.in/rc/clk?jk=4f8062152e960977&fccid=f4c6ba597fc7aa75&vjs=3","Baker Hughes5,082 reviews","","",""
"1579719253-3397","https://www.indeed.co.in/jobs?q=""business+Analytics""&l=India&radius=50&start=10","Head - Business Analytics","https://www.indeed.co.in/rc/clk?jk=603e1edb16fc7ce0&fccid=4d4dc796bd7ac23e&vjs=3","WaterHealth","","",""
"1579718401-2962","https://www.indeed.co.in/jobs?q=""business+Analytics""&l=India&radius=50&start=80","Business Analyst","https://www.indeed.co.in/rc/clk?jk=6604b9e583f7f147&fccid=dd7de5cf522ca5fc&vjs=3","","Bengaluru, Karnataka","",""
